trip_id,pickup_time,drop_time,passenger_count,trip_distance,PULocationID,DOLocationID,payment_type,fare_amount,surge_fare
5288,13-04-2025 21:24,13-04-2025 21:50,2,2.12,165,191,3,6.81,4.34
5289,28-04-2025 05:29,28-04-2025 06:00,3,21.25,118,141,3,45.69,4.43
5290,25-04-2025 17:53,25-04-2025 18:39,4,26.79,92,179,3,56.95,7.63
5291,19-04-2025 14:21,19-04-2025 14:49,3,19.26,100,261,3,41.65,3.48
5292,12-04-2025 17:35,12-04-2025 18:10,6,28.16,87,175,3,59.74,5.08
5293,09-04-2025 14:27,09-04-2025 14:50,4,4.29,234,164,3,11.22,2.12
5294,01-04-2025 05:58,01-04-2025 06:42,5,3.09,124,19,3,8.78,7.63
5295,01-04-2025 07:46,01-04-2025 07:52,2,25.23,203,20,3,53.78,5.52
5296,27-04-2025 07:18,27-04-2025 07:33,6,25.74,32,239,3,54.82,2.55
5297,24-04-2025 18:45,24-04-2025 19:13,1,25.02,39,44,3,53.35,2.66
5298,06-04-2025 08:42,06-04-2025 08:49,4,24.07,94,196,3,51.42,2.94
5299,24-04-2025 15:43,24-04-2025 16:06,4,11.19,10,195,3,25.24,6.99
5300,01-04-2025 07:51,01-04-2025 08:05,6,6.92,215,49,3,16.57,5.95
5301,18-04-2025 01:37,18-04-2025 02:19,6,27.9,100,59,3,59.21,8.22
5302,30-04-2025 18:56,30-04-2025 19:02,3,9.56,244,132,3,21.93,5.72
5303,10-04-2025 08:22,10-04-2025 08:33,5,12.25,58,167,3,27.4,3.07
5304,15-04-2025 09:02,15-04-2025 09:45,3,21.14,19,135,3,45.47,9.63
5305,19-04-2025 14:34,19-04-2025 14:52,3,9.15,117,89,3,21.1,8.86
5306,17-04-2025 11:41,17-04-2025 12:37,5,24.66,136,263,3,52.62,2.79
5307,05-04-2025 20:25,05-04-2025 20:50,1,2.57,13,116,3,7.72,9.13
5308,08-04-2025 01:03,08-04-2025 01:40,3,23.84,101,196,3,50.96,7.2
5309,20-04-2025 09:23,20-04-2025 10:13,3,18.25,155,108,3,39.59,4.15
5310,30-04-2025 15:41,30-04-2025 16:35,4,17.4,82,47,3,37.87,4.67
5311,27-04-2025 15:22,27-04-2025 16:14,5,14.02,88,241,3,31,4.46
5312,12-04-2025 13:02,12-04-2025 13:39,2,8.67,105,230,3,20.12,7.97
5313,12-04-2025 21:24,12-04-2025 22:19,1,14.19,130,245,3,31.34,1.76
5314,25-04-2025 09:34,25-04-2025 10:16,1,13.78,14,250,3,30.51,0.59
5315,20-04-2025 06:38,20-04-2025 07:28,5,17.72,128,77,3,38.52,4.98
5316,26-04-2025 16:46,26-04-2025 17:13,6,8.81,60,62,3,20.41,2.9
5317,17-04-2025 15:22,17-04-2025 15:40,6,2.79,227,59,3,8.17,5.64
5318,28-04-2025 20:20,28-04-2025 20:49,4,4.78,17,238,3,12.22,9.78
5319,13-04-2025 12:59,13-04-2025 13:57,4,21.13,45,189,3,45.45,6.71
5320,19-04-2025 02:07,19-04-2025 02:49,5,1.16,38,56,3,4.86,9.59
5321,10-04-2025 06:29,10-04-2025 06:36,4,25.77,124,78,3,54.88,7.32
5322,19-04-2025 19:21,19-04-2025 20:08,1,20.98,64,222,3,45.14,0.76
5323,26-04-2025 03:02,26-04-2025 03:53,1,23.16,253,47,3,49.57,8.89
5324,26-04-2025 09:00,26-04-2025 09:14,2,25.16,262,138,3,53.64,1.99
5325,22-04-2025 22:59,22-04-2025 23:28,6,4.12,112,24,3,10.87,8.65
5326,09-04-2025 03:12,09-04-2025 04:05,5,24.76,102,29,3,52.83,7.49
5327,17-04-2025 20:22,17-04-2025 21:08,3,15.39,49,135,3,33.78,8.39
5328,26-04-2025 10:40,26-04-2025 10:50,6,26.62,227,189,3,56.61,2.54
5329,26-04-2025 06:06,26-04-2025 06:15,3,26.65,23,71,3,56.67,8.07
5330,23-04-2025 00:23,23-04-2025 00:42,2,1.21,185,206,3,4.96,6.1
5331,12-04-2025 13:11,12-04-2025 13:52,2,11.79,64,242,3,26.46,0.82
5332,14-04-2025 22:56,14-04-2025 23:33,4,16.03,157,184,3,35.08,8.89
5333,27-04-2025 06:56,27-04-2025 07:37,2,20.51,149,128,3,44.19,8.77
5334,16-04-2025 16:07,16-04-2025 16:52,2,8.94,169,230,3,20.67,5.72
5335,19-04-2025 02:51,19-04-2025 03:31,3,7.94,133,41,3,18.64,4.53
5336,07-04-2025 06:48,07-04-2025 07:39,4,11.75,132,162,3,26.38,4.01
5337,06-04-2025 10:04,06-04-2025 10:35,2,15.28,197,158,3,33.56,6.03
5338,11-04-2025 10:58,11-04-2025 11:37,6,28.56,135,21,3,60.55,8.42
5339,21-04-2025 07:48,21-04-2025 08:39,2,22.98,35,10,3,49.21,5.66
5340,08-04-2025 08:43,08-04-2025 08:55,4,13.16,220,87,3,29.25,1.3
5341,05-04-2025 13:31,05-04-2025 14:30,5,2.1,185,33,3,6.77,3.06
5342,10-04-2025 18:14,10-04-2025 18:52,4,5.47,5,203,3,13.62,6.68
5343,24-04-2025 03:14,24-04-2025 04:10,3,13.95,71,4,3,30.85,6.47
5344,19-04-2025 05:31,19-04-2025 05:39,5,24.51,241,23,3,52.32,5.19
5345,16-04-2025 09:39,16-04-2025 10:22,6,11.73,193,197,3,26.34,2.4
5346,26-04-2025 01:22,26-04-2025 01:57,1,16.39,168,107,3,35.81,2.71
5347,28-04-2025 22:40,28-04-2025 23:27,4,26.81,236,200,3,56.99,4.84
5348,03-04-2025 08:51,03-04-2025 09:29,3,27.46,248,215,3,58.31,3.94
5349,08-04-2025 07:34,08-04-2025 08:12,6,6.87,165,2,3,16.46,3.16
5350,18-04-2025 17:00,18-04-2025 17:33,5,1.79,71,121,3,6.14,8.29
5351,29-04-2025 22:32,29-04-2025 22:57,6,9.51,231,103,3,21.83,5.04
5352,01-04-2025 05:46,01-04-2025 06:08,4,21.03,55,149,3,45.24,5.03
5353,05-04-2025 03:29,05-04-2025 03:46,2,28.56,182,152,3,60.55,4.28
5354,07-04-2025 14:44,07-04-2025 15:42,4,2.77,22,53,3,8.13,6.81
5355,22-04-2025 11:11,22-04-2025 11:52,1,1.34,105,166,3,5.22,1.76
5356,28-04-2025 07:37,28-04-2025 08:00,4,26.58,175,167,3,56.52,9.44
5357,20-04-2025 19:32,20-04-2025 19:52,5,22.57,39,71,3,48.37,1.05
5358,05-04-2025 00:16,05-04-2025 00:42,5,29.77,60,128,3,63.01,7.1
5359,03-04-2025 21:59,03-04-2025 22:19,4,12.21,212,33,3,27.32,7.04
5360,12-04-2025 23:21,13-04-2025 00:17,5,12.77,155,157,3,28.46,1.14
5361,11-04-2025 02:13,11-04-2025 03:07,2,5.58,173,204,3,13.84,9.93
5362,17-04-2025 21:03,17-04-2025 21:31,6,3.92,23,195,3,10.47,0.34
5363,04-04-2025 15:25,04-04-2025 15:44,4,17.57,240,109,3,38.21,3.65
5364,28-04-2025 17:13,28-04-2025 17:47,2,11.25,209,159,3,25.37,4.25
5365,02-04-2025 17:14,02-04-2025 17:39,6,2.87,122,27,3,8.33,8.03
5366,18-04-2025 11:47,18-04-2025 12:39,6,26.67,253,227,3,56.71,0.3
5367,19-04-2025 05:36,19-04-2025 05:48,2,6.35,141,252,3,15.41,5.57
5368,28-04-2025 22:36,28-04-2025 23:25,3,22.58,153,262,3,48.39,2.04
5369,30-04-2025 20:43,30-04-2025 21:03,4,8.83,214,134,3,20.45,5.73
5370,24-04-2025 17:04,24-04-2025 17:37,6,24.48,48,26,3,52.26,6.46
5371,14-04-2025 00:54,14-04-2025 01:45,6,3.99,17,43,3,10.61,0.34
5372,28-04-2025 04:35,28-04-2025 05:06,5,22.8,69,19,3,48.84,0.67
5373,03-04-2025 14:45,03-04-2025 15:13,6,3.39,85,16,3,9.39,0.85
5374,08-04-2025 23:26,08-04-2025 23:36,2,13.68,208,105,3,30.31,8.52
5375,30-04-2025 03:22,30-04-2025 03:49,6,22.15,40,203,3,47.52,9.27
5376,23-04-2025 11:58,23-04-2025 12:38,3,5.61,96,208,3,13.9,4.38
5377,20-04-2025 23:28,21-04-2025 00:05,4,8.93,250,166,3,20.65,8.75
5378,01-04-2025 11:41,01-04-2025 11:50,4,26.01,136,59,3,55.37,4.76
5379,10-04-2025 04:19,10-04-2025 04:47,6,26.61,73,48,3,56.59,4.01
5380,30-04-2025 21:29,30-04-2025 22:15,1,1.83,169,148,3,6.22,5.31
5381,24-04-2025 13:57,24-04-2025 14:32,1,5.46,198,178,3,13.6,7.9
5382,14-04-2025 00:23,14-04-2025 01:06,2,3.97,106,114,3,10.57,2.24
5383,09-04-2025 20:42,09-04-2025 21:01,1,5.8,101,218,3,14.29,3.02
5384,02-04-2025 12:42,02-04-2025 13:15,2,29.12,235,162,3,61.69,8.49
5385,28-04-2025 06:49,28-04-2025 07:44,5,16.77,106,36,3,36.59,9.16
5386,24-04-2025 05:39,24-04-2025 06:10,2,14.31,35,75,3,31.59,1.23
5387,24-04-2025 11:24,24-04-2025 11:43,1,29.54,157,135,3,62.54,7.05
5388,11-04-2025 13:02,11-04-2025 13:43,6,16.93,240,179,3,36.91,0.1
5389,28-04-2025 23:57,29-04-2025 00:54,5,20,207,159,3,43.15,2.46
5390,08-04-2025 17:07,08-04-2025 18:04,1,10.32,245,243,3,23.48,0.69
5391,02-04-2025 15:23,02-04-2025 15:36,2,11.77,93,204,3,26.42,5.15
5392,17-04-2025 08:55,17-04-2025 09:34,3,18.04,109,143,3,39.17,3.43
5393,11-04-2025 21:19,11-04-2025 21:39,4,2.56,114,8,3,7.7,1.38
5394,30-04-2025 19:27,30-04-2025 20:21,1,8.05,24,116,3,18.86,0
5395,01-04-2025 00:18,01-04-2025 00:49,2,6.31,252,176,3,15.33,3.88
5396,08-04-2025 03:58,08-04-2025 04:46,5,0.97,209,214,3,4.47,2.94
5397,04-04-2025 22:51,04-04-2025 23:33,1,16.34,55,215,3,35.71,0.47
5398,13-04-2025 13:23,13-04-2025 14:10,1,17.05,27,57,3,37.15,8.52
5399,19-04-2025 04:17,19-04-2025 04:30,4,11.83,2,229,3,26.54,4.11
5400,17-04-2025 01:42,17-04-2025 02:25,2,8.43,68,37,3,19.63,7.75
5401,18-04-2025 23:36,18-04-2025 23:57,3,19.74,148,224,3,42.62,4.22
5402,19-04-2025 10:51,19-04-2025 11:46,5,4.47,130,201,3,11.59,0.68
5403,27-04-2025 16:09,27-04-2025 16:32,2,15.8,83,100,3,34.61,3.94
5404,10-04-2025 02:47,10-04-2025 03:13,5,23.16,42,75,3,49.57,8.86
5405,24-04-2025 13:30,24-04-2025 13:55,1,5.35,156,212,3,13.37,0.08
5406,01-04-2025 16:47,01-04-2025 16:59,4,22.72,157,191,3,48.68,8.95
5407,04-04-2025 02:56,04-04-2025 03:06,4,22.94,107,63,3,49.13,6.57
5408,05-04-2025 02:29,05-04-2025 03:00,6,2.27,188,112,3,7.11,9.96
5409,26-04-2025 00:18,26-04-2025 00:49,3,1.05,105,143,3,4.63,9.16
5410,13-04-2025 22:44,13-04-2025 23:21,4,29.23,112,99,3,61.91,8.69
5411,26-04-2025 10:42,26-04-2025 10:56,1,6.2,133,225,3,15.1,0.38
5412,27-04-2025 12:43,27-04-2025 13:24,3,24.75,110,75,3,52.81,2.8
5413,16-04-2025 20:12,16-04-2025 20:48,2,17.07,73,198,3,37.2,3.75
5414,16-04-2025 19:32,16-04-2025 20:17,4,8.3,143,184,3,19.37,7
5415,13-04-2025 14:01,13-04-2025 14:55,3,4.33,260,57,3,11.3,6.49
5416,11-04-2025 07:10,11-04-2025 07:27,1,15.15,245,249,3,33.29,1.72
5417,28-04-2025 14:18,28-04-2025 14:34,6,12.52,155,114,3,27.95,7.37
5418,09-04-2025 20:28,09-04-2025 21:02,5,21.12,149,140,3,45.43,1.56
5419,21-04-2025 16:43,21-04-2025 16:48,5,27.17,60,41,3,57.72,4.56
5420,19-04-2025 09:13,19-04-2025 09:28,1,24.25,86,153,3,51.79,5.79
5421,27-04-2025 03:57,27-04-2025 04:09,1,8.6,192,232,3,19.98,8.71
5422,01-04-2025 05:04,01-04-2025 05:35,5,26.43,182,105,3,56.22,6.31
5423,12-04-2025 21:11,12-04-2025 21:32,6,25.09,255,106,3,53.5,9.55
5424,08-04-2025 23:11,09-04-2025 00:04,3,27.91,7,130,3,59.23,9.94
5425,19-04-2025 12:41,19-04-2025 13:21,5,14.03,126,161,3,31.02,5.09
5426,24-04-2025 00:56,24-04-2025 01:46,1,23.17,83,257,3,49.59,0.51
5427,05-04-2025 20:17,05-04-2025 20:52,4,17.95,28,229,3,38.98,0.28
5428,26-04-2025 10:10,26-04-2025 11:02,2,9.66,251,182,3,22.13,8.56
5429,04-04-2025 07:03,04-04-2025 07:14,6,29.84,188,14,3,63.15,5
5430,23-04-2025 21:35,23-04-2025 21:48,6,1.63,69,100,3,5.81,3.67
5431,14-04-2025 09:24,14-04-2025 10:24,4,5.29,99,225,3,13.25,2.84
5432,16-04-2025 11:20,16-04-2025 11:27,4,26.83,193,231,3,57.03,2.82
5433,06-04-2025 07:48,06-04-2025 08:46,1,2.29,227,53,3,7.15,0.73
5434,24-04-2025 08:38,24-04-2025 09:10,5,26.66,182,6,3,56.69,3.03
5435,12-04-2025 17:28,12-04-2025 17:34,3,21.6,93,90,3,46.4,6.45
5436,25-04-2025 11:32,25-04-2025 12:21,6,1.58,143,64,3,5.71,3.85
5437,27-04-2025 03:56,27-04-2025 04:11,6,13.16,203,88,3,29.25,9.48
5438,12-04-2025 09:13,12-04-2025 09:22,4,22.76,132,33,3,48.76,6.68
5439,21-04-2025 03:37,21-04-2025 03:50,5,17.7,134,72,3,38.48,8.64
5440,18-04-2025 03:52,18-04-2025 04:29,6,28.11,179,44,3,59.63,1.14
5441,26-04-2025 15:07,26-04-2025 16:07,3,26.1,186,253,3,55.55,4.51
5442,23-04-2025 00:15,23-04-2025 00:53,4,10.31,18,107,3,23.46,0.41
5443,12-04-2025 01:43,12-04-2025 02:12,3,3,97,2,3,8.6,8.95
5444,16-04-2025 11:00,16-04-2025 11:32,5,28.36,34,136,3,60.14,1.47
5445,21-04-2025 21:11,21-04-2025 21:38,6,15.76,187,117,3,34.53,8.05
5446,21-04-2025 23:13,21-04-2025 23:26,2,2.69,111,121,3,7.97,9.24
5447,27-04-2025 16:58,27-04-2025 17:28,6,24.59,247,94,3,52.48,4.42
5448,02-04-2025 05:52,02-04-2025 06:41,5,26.12,71,7,3,55.59,3.89
5449,22-04-2025 22:26,22-04-2025 23:06,6,19.36,212,88,3,41.85,6
5450,06-04-2025 06:59,06-04-2025 07:19,6,13.7,108,182,3,30.35,7.4
5451,12-04-2025 17:36,12-04-2025 18:26,1,20.03,177,191,3,43.21,6.46
5452,04-04-2025 01:47,04-04-2025 02:10,6,21.35,228,208,3,45.89,0.01
5453,18-04-2025 09:58,18-04-2025 10:10,6,26.84,19,52,3,57.05,7.86
5454,29-04-2025 20:07,29-04-2025 20:33,3,28.7,248,244,3,60.83,1.47
5455,11-04-2025 00:42,11-04-2025 01:39,2,15.67,209,182,3,34.35,4.5
5456,11-04-2025 11:08,11-04-2025 11:34,3,24.06,216,211,3,51.4,2.82
5457,15-04-2025 08:51,15-04-2025 09:33,3,28.95,201,198,3,61.34,9.28
5458,19-04-2025 18:28,19-04-2025 19:11,4,4.96,257,33,3,12.58,5.02
5459,17-04-2025 01:40,17-04-2025 02:24,1,1.04,106,102,3,4.61,5.22
5460,24-04-2025 12:09,24-04-2025 12:20,3,26.13,121,237,3,55.61,0.76
5461,25-04-2025 09:04,25-04-2025 09:55,5,6.26,245,216,3,15.22,8.97
5462,01-04-2025 10:37,01-04-2025 10:44,5,1.75,66,127,3,6.06,2.39
5463,12-04-2025 23:38,12-04-2025 23:47,6,5.22,228,94,3,13.11,4.14
5464,12-04-2025 07:09,12-04-2025 08:01,4,11.83,137,74,3,26.54,9.85
5465,14-04-2025 01:47,14-04-2025 02:14,1,6.97,194,128,3,16.67,1.14
5466,05-04-2025 05:35,05-04-2025 06:08,1,9.5,194,74,3,21.81,7.19
5467,19-04-2025 03:44,19-04-2025 04:15,6,29.27,146,256,3,61.99,2.6
5468,16-04-2025 13:32,16-04-2025 14:17,5,21.28,145,102,3,45.75,4.2
5469,04-04-2025 11:02,04-04-2025 11:35,2,21.51,72,47,3,46.22,4.18
5470,26-04-2025 05:43,26-04-2025 06:35,4,3.29,192,165,3,9.19,9.32
5471,09-04-2025 02:57,09-04-2025 03:55,6,22.1,44,256,3,47.42,0.1
5472,22-04-2025 16:31,22-04-2025 17:03,4,22.31,157,248,3,47.85,3.67
5473,15-04-2025 06:49,15-04-2025 07:12,5,19.96,16,204,3,43.07,8.52
5474,17-04-2025 02:09,17-04-2025 03:02,5,7.24,78,86,3,17.22,9.11
5475,10-04-2025 22:43,10-04-2025 23:18,2,12.98,52,164,3,28.88,3.11
5476,27-04-2025 02:38,27-04-2025 03:27,2,25.47,2,57,3,54.27,2.42
5477,13-04-2025 05:54,13-04-2025 06:07,1,20.27,232,206,3,43.7,4.61
5478,09-04-2025 07:38,09-04-2025 08:29,4,22.12,61,148,3,47.46,7.46
5479,09-04-2025 15:42,09-04-2025 15:58,4,17.83,132,21,3,38.74,1.54
5480,23-04-2025 17:02,23-04-2025 17:53,5,13.76,52,137,3,30.47,7.84
5481,10-04-2025 02:05,10-04-2025 02:59,1,22.89,180,10,3,49.02,5.13
5482,11-04-2025 16:31,11-04-2025 17:13,6,2.5,31,45,3,7.58,1.41
5483,12-04-2025 00:23,12-04-2025 01:20,4,20.36,155,249,3,43.88,6.72
5484,13-04-2025 01:53,13-04-2025 02:30,1,29.92,121,30,3,63.31,6.28
5485,10-04-2025 09:51,10-04-2025 10:01,1,23.52,51,225,3,50.31,6.22
5486,11-04-2025 10:21,11-04-2025 10:35,5,9.07,95,177,3,20.94,7.55
5487,10-04-2025 05:28,10-04-2025 05:33,1,8.7,176,96,3,20.18,1.81
5488,12-04-2025 08:44,12-04-2025 09:26,2,20.18,11,17,3,43.52,6.97
5489,29-04-2025 03:40,29-04-2025 04:22,2,26.93,12,28,3,57.24,8.87
5490,17-04-2025 04:52,17-04-2025 05:20,3,17.55,45,126,3,38.17,5.3
5491,08-04-2025 02:23,08-04-2025 03:11,5,16.06,205,187,3,35.14,4.86
5492,05-04-2025 20:31,05-04-2025 21:17,6,5.23,219,142,3,13.13,7.98
5493,06-04-2025 10:56,06-04-2025 11:30,3,21.61,256,138,3,46.42,1.46
5494,04-04-2025 13:43,04-04-2025 14:12,2,21.22,248,229,3,45.63,3.41
5495,23-04-2025 10:07,23-04-2025 10:32,3,29.03,21,214,3,61.5,8.54
5496,28-04-2025 22:27,28-04-2025 23:00,5,9.36,41,58,3,21.52,5
5497,01-04-2025 07:14,01-04-2025 07:30,5,22.82,195,18,3,48.88,8.4
5498,25-04-2025 15:26,25-04-2025 16:03,1,13.3,71,180,3,29.53,2.52
5499,02-04-2025 22:09,02-04-2025 23:00,4,16.97,73,158,3,36.99,3.9
5500,22-04-2025 22:47,22-04-2025 23:29,1,24.59,199,256,3,52.48,8.24
5501,17-04-2025 21:26,17-04-2025 21:48,5,7.05,76,37,3,16.83,1.63
5502,29-04-2025 05:56,29-04-2025 06:50,2,10.61,146,262,3,24.07,8.95
5503,15-04-2025 08:31,15-04-2025 08:42,6,23.31,13,79,3,49.88,3.1
5504,23-04-2025 09:46,23-04-2025 10:05,2,17.33,129,154,3,37.72,9.73
5505,27-04-2025 03:31,27-04-2025 03:55,1,3.23,230,158,3,9.07,8.28
5506,13-04-2025 12:04,13-04-2025 12:40,6,13.19,85,75,3,29.31,4.56
5507,23-04-2025 08:05,23-04-2025 08:31,5,17.81,162,55,3,38.7,7.42
5508,09-04-2025 07:44,09-04-2025 07:52,2,27.33,51,206,3,58.05,5.55
5509,24-04-2025 06:17,24-04-2025 06:58,5,6.06,215,215,3,14.82,8.53
5510,13-04-2025 18:07,13-04-2025 18:45,6,24.28,1,9,3,51.85,5.18
5511,19-04-2025 02:35,19-04-2025 03:13,6,4.35,123,106,3,11.34,9.88
5512,11-04-2025 02:35,11-04-2025 03:17,2,7.65,200,245,3,18.05,1.34
5513,27-04-2025 05:52,27-04-2025 06:29,5,7.68,183,103,3,18.11,6.76
5514,06-04-2025 20:04,06-04-2025 21:03,3,26.39,216,33,3,56.14,2.46
5515,03-04-2025 11:08,03-04-2025 11:40,5,6.37,240,108,3,15.45,1.91
5516,24-04-2025 22:14,24-04-2025 22:37,6,23.72,68,73,3,50.71,4.08
5517,20-04-2025 06:13,20-04-2025 06:38,5,14.12,82,181,3,31.2,3.67
5518,22-04-2025 18:27,22-04-2025 18:56,1,29.97,142,152,3,63.42,0.46
5519,25-04-2025 14:39,25-04-2025 15:04,3,25.25,41,68,3,53.82,4.28
5520,02-04-2025 11:34,02-04-2025 12:27,4,22.32,239,197,3,47.87,9.52
5521,23-04-2025 20:50,23-04-2025 21:06,1,26.19,3,32,3,55.73,4.67
5522,16-04-2025 19:19,16-04-2025 19:33,4,19.2,94,108,3,41.52,3.02
5523,18-04-2025 22:02,18-04-2025 22:09,2,25.39,59,79,3,54.11,9.49
5524,08-04-2025 22:55,08-04-2025 23:52,4,8.2,228,259,3,19.17,5.06
5525,21-04-2025 19:22,21-04-2025 20:14,5,3.38,18,175,3,9.37,2.87
5526,06-04-2025 11:28,06-04-2025 12:19,4,18.67,239,15,3,40.45,7.83
5527,24-04-2025 14:01,24-04-2025 14:19,6,13.32,74,51,3,29.57,2.24
5528,21-04-2025 22:31,21-04-2025 23:03,1,13.08,169,107,3,29.09,2.48
5529,15-04-2025 08:46,15-04-2025 09:24,1,16.04,160,210,3,35.1,3.24
5530,01-04-2025 09:11,01-04-2025 09:33,4,11.16,169,202,3,25.18,3.95
5531,01-04-2025 12:54,01-04-2025 13:35,1,18.97,206,218,3,41.06,5.83
5532,10-04-2025 14:11,10-04-2025 14:55,6,1.4,9,41,3,5.35,5.15
5533,18-04-2025 06:26,18-04-2025 06:51,1,29.11,115,259,3,61.67,7.44
5534,27-04-2025 10:36,27-04-2025 10:47,4,27.78,152,203,3,58.96,7.17
5535,05-04-2025 14:02,05-04-2025 14:29,3,28.09,87,99,3,59.59,0.46
5536,15-04-2025 19:27,15-04-2025 19:50,3,11.27,95,149,3,25.41,1.34
5537,17-04-2025 10:57,17-04-2025 11:12,2,16.19,231,105,3,35.41,2.15
5538,28-04-2025 21:19,28-04-2025 21:31,1,28.65,186,203,3,60.73,5.98
5539,12-04-2025 19:39,12-04-2025 20:02,4,27.12,114,95,3,57.62,8.95
5540,09-04-2025 12:25,09-04-2025 12:47,1,23.81,29,177,3,50.89,3.25
5541,25-04-2025 23:10,25-04-2025 23:46,5,12.52,203,65,3,27.95,9.64
5542,12-04-2025 23:06,12-04-2025 23:39,6,17.15,2,41,3,37.36,1.73
5543,11-04-2025 19:01,11-04-2025 19:20,1,23.89,78,224,3,51.06,9.25
5544,13-04-2025 06:15,13-04-2025 06:30,1,8.55,231,67,3,19.88,8.01
5545,22-04-2025 10:50,22-04-2025 11:13,3,18.98,98,255,3,41.08,3.89
5546,28-04-2025 21:39,28-04-2025 22:00,6,24.92,117,69,3,53.15,2.06
5547,16-04-2025 14:45,16-04-2025 15:28,4,21.37,110,171,3,45.94,3.91
5548,17-04-2025 15:41,17-04-2025 16:34,1,14.64,167,101,3,32.26,2.14
5549,09-04-2025 08:52,09-04-2025 09:03,3,17.75,87,140,3,38.58,5.61
5550,23-04-2025 16:47,23-04-2025 17:06,2,29.67,22,206,3,62.81,5.75
5551,20-04-2025 07:03,20-04-2025 07:50,6,18.26,210,73,3,39.61,7.68
5552,10-04-2025 13:57,10-04-2025 14:19,3,23.68,139,60,3,50.63,5.28
5553,20-04-2025 01:45,20-04-2025 01:59,3,21.93,232,156,3,47.07,3.45
5554,17-04-2025 22:39,17-04-2025 22:50,3,21.19,233,124,3,45.57,9.12
5555,17-04-2025 14:45,17-04-2025 15:03,1,21.63,80,14,3,46.46,0.78
5556,19-04-2025 05:33,19-04-2025 06:13,1,13.91,55,27,3,30.77,8.09
5557,13-04-2025 17:25,13-04-2025 18:23,2,14.49,34,245,3,31.95,4.1
5558,21-04-2025 12:18,21-04-2025 12:55,5,14.3,252,50,3,31.57,1.81
5559,09-04-2025 04:29,09-04-2025 05:22,5,1.48,125,187,3,5.51,1.2
5560,27-04-2025 00:07,27-04-2025 00:22,5,7.61,11,57,3,17.97,2.21
5561,06-04-2025 23:14,06-04-2025 23:20,6,5.06,122,259,3,12.78,1.22
5562,27-04-2025 05:01,27-04-2025 05:44,6,26.65,35,155,3,56.67,4.59
5563,11-04-2025 09:39,11-04-2025 09:46,2,8.61,69,34,3,20,3.5
5564,05-04-2025 13:05,05-04-2025 13:44,6,4.58,139,26,3,11.81,3.57
5565,13-04-2025 06:51,13-04-2025 07:30,5,4.03,12,250,3,10.69,1.57
5566,11-04-2025 17:33,11-04-2025 18:29,5,21.15,125,86,3,45.49,6.6
5567,26-04-2025 06:34,26-04-2025 06:51,3,0.68,147,160,3,3.88,6.08
5568,20-04-2025 16:05,20-04-2025 16:10,6,14.4,77,200,3,31.77,9.82
5569,18-04-2025 08:01,18-04-2025 08:37,1,4.01,68,106,3,10.65,1.68
5570,09-04-2025 22:09,09-04-2025 23:07,1,25.57,206,258,3,54.47,8.34
5571,07-04-2025 15:18,07-04-2025 16:15,3,28.77,236,220,3,60.98,0.34
5572,07-04-2025 19:20,07-04-2025 19:26,3,28.78,59,15,3,61,0.73
5573,22-04-2025 12:37,22-04-2025 13:05,3,13.54,258,21,3,30.02,6.48
5574,01-04-2025 10:38,01-04-2025 10:56,1,19.51,254,59,3,42.15,4.06
5575,09-04-2025 00:54,09-04-2025 01:17,5,18.19,243,82,3,39.47,2.31
5576,20-04-2025 04:24,20-04-2025 05:05,3,10.83,220,118,3,24.51,0.03
5577,23-04-2025 17:41,23-04-2025 18:13,2,13.6,225,113,3,30.14,6.63
5578,07-04-2025 02:52,07-04-2025 03:43,3,2.4,101,257,3,7.38,4.41
5579,29-04-2025 16:50,29-04-2025 17:23,4,23.97,122,235,3,51.22,1.71
5580,24-04-2025 12:42,24-04-2025 13:20,3,7.6,218,51,3,17.95,9.72
5581,25-04-2025 07:15,25-04-2025 07:28,1,14.09,75,166,3,31.14,3.51
5582,15-04-2025 08:51,15-04-2025 09:49,6,14.68,237,231,3,32.34,3.03
5583,23-04-2025 03:31,23-04-2025 04:05,3,17.04,240,221,3,37.13,5.1
5584,14-04-2025 15:43,14-04-2025 16:06,6,24.63,165,84,3,52.56,2.77
5585,12-04-2025 10:07,12-04-2025 10:19,4,20.91,157,230,3,45,2.73
5586,26-04-2025 14:00,26-04-2025 14:50,2,20.06,211,222,3,43.27,9.66
5587,26-04-2025 20:13,26-04-2025 21:03,6,16.04,216,154,3,35.1,2.61
5588,03-04-2025 04:06,03-04-2025 05:05,5,3.33,218,54,3,9.27,6.05
5589,19-04-2025 03:09,19-04-2025 03:21,3,12.36,233,119,3,27.62,0.37
5590,05-04-2025 12:06,05-04-2025 12:39,4,28.74,12,198,3,60.92,1.54
5591,08-04-2025 10:24,08-04-2025 10:56,4,29.87,83,198,3,63.21,0.22
5592,03-04-2025 17:34,03-04-2025 18:10,6,22.05,113,128,3,47.32,5.34
5593,10-04-2025 19:20,10-04-2025 19:41,2,7.21,195,92,3,17.15,4.92
5594,12-04-2025 13:45,12-04-2025 13:55,1,3.51,141,9,3,9.63,3.31
5595,22-04-2025 16:30,22-04-2025 17:30,3,12.74,124,227,3,28.39,7
5596,29-04-2025 15:58,29-04-2025 16:11,4,25.77,141,46,3,54.88,6.26
5597,05-04-2025 09:11,05-04-2025 09:33,2,21.79,208,134,3,46.79,6
